"recordtype","id","type","dc.identifier","dc.language","dc.source","isVersionOf","hasVersion","alternative","description","identifier","issued","dct.language","license","publisher","rightsHolder","spatial","title","rootResource","label","owl.versionInfo","contactPoint","dataset","accessRights","landingPage","servesDataset","page","accrualPeriodicity","temporal","distribution","theme","format","accessURL","compressFormat","downloadURL","mediaType","downloadLocation","packageFileName","packageName","versionInfo"
"CATALOG","omg_catalog:codelijst","dcat:Catalog",,,,,,,,,,,,,,,,,,,,"omg_dataset:codelijst-bemonsteringstype",,,,,,,,,,,,,,,,,
"DATASET","omg_dataset:codelijst-bemonsteringstype","dcat:Dataset",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"V0.1.1-DATASET","omg_dataset:codelijst-bemonsteringstype.0.1.1","dcat:Dataset","be.vlaanderen.bodemenondergrond.data.id.dataset.codelijst-bemonsteringstype.0.1.1","nl",,"omg_dataset:codelijst-bemonsteringstype",,"Dataset codelijst bemonsteringstype","Deze dataset bevat een lijst van testconcepten, die gebruikt worden binnen het beleidsdomein bodemenondergrond van de Vlaamse Overheid.","omg_dataset:codelijst-bemonsteringstype.0.1.1","2023-09-21","language:NLD","http://data.vlaanderen.be/id/licentie/modellicentie-gratis-hergebruik/v1.0","ovo:OVO003323","ovo:OVO003751","country:BEL|https://www.geonames.org/3337388/flanders","Codelijst bemonsteringstype","omg_conceptscheme:bemonsteringstype","Codelijst bemonsteringstype (0.1.1)","0.1.1","omg_vcard:helpdesk",,"access_right:PUBLIC","https://data.bodemenondergrond.vlaanderen.be/doc/catalog/codelijst.html",,"https://data.bodemenondergrond.vlaanderen.be/doc/dataset/codelijst-bemonsteringstype.0.1.1.html","frequency:IRREG","omg_periodoftime:dataset_omg","omg_distribution:codelijst-bemonsteringstype.0.1.1.bemonsteringstype_csv|omg_distribution:codelijst-bemonsteringstype.0.1.1.bemonsteringstype_jsonld|omg_distribution:codelijst-bemonsteringstype.0.1.1.bemonsteringstype_rdf|omg_distribution:codelijst-bemonsteringstype.0.1.1.bemonsteringstype_ttl|omg_distribution:codelijst-bemonsteringstype.0.1.1.bemonsteringstype_xsd|omg_package:be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-bemonsteringstype.0.1.1","datatheme_be:ENVI|datatheme_eu:ENVI|eurovoc:2407|gemet:10087",,,,,,,,,
"V0.1.1-DISTRIB","omg_distribution:codelijst-bemonsteringstype.0.1.1.bemonsteringstype_csv","dcat:Distribution","be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bemonsteringstype.0.1.1.bemonsteringstype_csv",,,,,,"Codelijst bemonsteringstype, geserialiseerd in csv tabelformaat.","omg_distribution:codelijst-bemonsteringstype.0.1.1.bemonsteringstype_csv","2023-09-21",,,,"ovo:OVO003751",,"Codelijst bemonsteringstype in text/csv formaat.",,"Codelijst bemonsteringstype, in text/csv formaat.",,,,"access_right:PUBLIC",,,"https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-bemonsteringstype.0.1.1.bemonsteringstype_csv.html",,,,,"file_type:CSV","https://github.com/bodemenondergrond/codelijst-bemonsteringstype.git","http://www.iana.org/assignments/media-types/application/gzip","https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bemonsteringstype.0.1.1.bemonsteringstype.csv","https://www.iana.org/assignments/media-types/text/csv",,,,
"V0.1.1-DISTRIB","omg_distribution:codelijst-bemonsteringstype.0.1.1.bemonsteringstype_jsonld","dcat:Distribution","be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bemonsteringstype.0.1.1.bemonsteringstype_jsonld",,,,,,"Codelijst bemonsteringstype, geserialiseerd in een jsonld bestand.","omg_distribution:codelijst-bemonsteringstype.0.1.1.bemonsteringstype_jsonld","2023-09-21",,,,"ovo:OVO003751",,"Codelijst bemonsteringstype in jsonld rdf-formaat.",,"Codelijst bemonsteringstype, in jsonld rdf-formaat.",,,,"access_right:PUBLIC",,,"https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-bemonsteringstype.0.1.1.bemonsteringstype_jsonld.html",,,,,"file_type:JSON_LD","https://github.com/bodemenondergrond/codelijst-bemonsteringstype.git","http://www.iana.org/assignments/media-types/application/gzip","https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bemonsteringstype.0.1.1.bemonsteringstype.jsonld","https://www.iana.org/assignments/media-types/application/ld+json",,,,
"V0.1.1-DISTRIB","omg_distribution:codelijst-bemonsteringstype.0.1.1.bemonsteringstype_rdf","dcat:Distribution","be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bemonsteringstype.0.1.1.bemonsteringstype_rdf",,,,,,"Codelijst bemonsteringstype, geserialiseerd in rdf/xml bestand.","omg_distribution:codelijst-bemonsteringstype.0.1.1.bemonsteringstype_rdf","2023-09-21",,,,"ovo:OVO003751",,"Codelijst bemonsteringstype in xml rdf-formaat.",,"Codelijst bemonsteringstype, in xml rdf-formaat.",,,,"access_right:PUBLIC",,,"https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-bemonsteringstype.0.1.1.bemonsteringstype_rdf.html",,,,,"file_type:RDF_XML","https://github.com/bodemenondergrond/codelijst-bemonsteringstype.git","http://www.iana.org/assignments/media-types/application/gzip","https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bemonsteringstype.0.1.1.bemonsteringstype.rdf","https://www.iana.org/assignments/media-types/application/rdf+xml",,,,
"V0.1.1-DISTRIB","omg_distribution:codelijst-bemonsteringstype.0.1.1.bemonsteringstype_ttl","dcat:Distribution","be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bemonsteringstype.0.1.1.bemonsteringstype_ttl",,,,,,"Codelijst bemonsteringstype, geserialiseerd in Turtle bestand.","omg_distribution:codelijst-bemonsteringstype.0.1.1.bemonsteringstype_ttl","2023-09-21",,,,"ovo:OVO003751",,"Codelijst bemonsteringstype in Turtle rdf-formaat.",,"Codelijst bemonsteringstype, in Turtle rdf-formaat.",,,,"access_right:PUBLIC",,,"https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-bemonsteringstype.0.1.1.bemonsteringstype_ttl.html",,,,,"file_type:RDF_TURTLE","https://github.com/bodemenondergrond/codelijst-bemonsteringstype.git","http://www.iana.org/assignments/media-types/application/gzip","https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bemonsteringstype.0.1.1.bemonsteringstype.ttl","https://www.iana.org/assignments/media-types/text/turtle",,,,
"V0.1.1-DISTRIB","omg_distribution:codelijst-bemonsteringstype.0.1.1.bemonsteringstype_xsd","dcat:Distribution","be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bemonsteringstype.0.1.1.bemonsteringstype_xsd",,,,,,"Codelijst bemonsteringstype, geserialiseerd in een xsd bestand met een enumeratie.","omg_distribution:codelijst-bemonsteringstype.0.1.1.bemonsteringstype_xsd","2023-09-21",,,,"ovo:OVO003751",,"Codelijst bemonsteringstype in xml/xsd formaat.",,"Codelijst bemonsteringstype, in xml xsd-formaat.",,,,"access_right:PUBLIC",,,"https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-bemonsteringstype.0.1.1.bemonsteringstype_xsd.html",,,,,"file_type:XSD","https://github.com/bodemenondergrond/codelijst-bemonsteringstype.git","http://www.iana.org/assignments/media-types/application/gzip","https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bemonsteringstype.0.1.1.bemonsteringstype.xsd","https://www.iana.org/assignments/media-types/application/xml",,,,
"V0.1.1-PACKAGE","omg_package:be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-bemonsteringstype.0.1.1","dcat:Distribution|spdx:Package","be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-bemonsteringstype.0.1.1",,,,,,"Codelijst bemonsteringstype, Jar maven package.","omg_package:be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-bemonsteringstype.0.1.1","2023-09-21",,,,"ovo:OVO003751",,"Codelijst bemonsteringstype in jar-formaat.",,"Package codelijst-bemonsteringstype",,,,"access_right:PUBLIC",,,,,,,,"file_type:JAR",,,"https://repo.omgeving.vlaanderen.be/artifactory/release/be/vlaanderen/bodemenondergrond/data/id/graph/codelijst-bemonsteringstype/0.1.1/codelijst-bemonsteringstype-0.1.1.jar",,"https://repo.omgeving.vlaanderen.be/artifactory/release/be/vlaanderen/bodemenondergrond/data/id/graph/codelijst-bemonsteringstype/0.1.1/codelijst-bemonsteringstype-0.1.1.jar","codelijst-bemonsteringstype-0.1.1.jar","be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-bemonsteringstype","0.1.1"
